"pop_data.age";"household_id";"hub_id";"community_id";"community2_id"
44;6587;466;8;16
24;278;0;30;30
47;1574;1542;3;13
54;14266;1218;23;34
4;10401;200;40;40
50;8452;0;2;30
32;5162;0;11;37
49;5442;0;36;36
12;6756;251;14;45
46;863;711;39;39
26;12089;584;8;38
39;3522;313;6;17
41;1423;0;1;11
69;11335;0;29;9
15;1872;248;10;10
27;7455;1106;2;46
63;15148;0;40;40
2;12229;0;7;7
40;14090;0;36;36
33;8339;479;44;46
21;1009;0;42;5
13;4996;249;21;21
45;2855;447;11;19
13;2615;246;36;40
15;15342;253;40;35
51;11905;1306;6;6
37;8975;1167;28;28
34;8947;1509;2;44
8;6841;234;46;2
20;2459;269;39;42
27;5522;694;47;25
17;1325;250;19;19
6;7979;229;13;13
80;4730;0;26;19
35;9404;1369;31;31
0;2835;27;42;42
48;10523;619;8;38
24;15641;296;38;38
34;824;980;44;44
22;5059;256;29;14
64;12361;1633;15;15
10;3488;245;4;4
10;1897;218;4;45
33;13133;1504;19;26
54;15890;411;49;49
27;1831;1402;42;39
35;7610;1028;45;29
0;2398;0;22;46
6;14847;223;30;22
64;14613;0;46;23
38;6205;1357;49;35
66;142;0;7;18
57;6994;0;34;30
6;8352;233;11;26
68;7271;0;42;39
18;5999;0;13;49
77;3325;0;49;35
18;3974;962;30;17
64;2089;584;21;38
70;12891;0;37;37
43;14953;1100;45;14
64;9537;0;32;32
42;7561;979;3;10
44;1568;983;40;49
44;6948;618;50;50
37;3268;583;4;47
48;1177;0;11;11
61;6170;0;24;7
48;467;1488;46;23
76;11646;0;38;38
19;15184;288;47;36
18;12360;264;31;36
0;13553;0;19;26
22;4946;297;40;49
38;11441;1369;21;25
37;9933;1333;24;24
19;9887;263;26;43
7;6913;225;35;35
67;7248;0;46;46
34;12507;1241;21;38
71;11102;0;46;44
42;2925;1532;3;3
55;6342;620;27;43
6;8196;244;23;34
38;8137;606;4;4
67;11819;0;33;28
15;14827;250;14;14
44;11335;1434;29;9
53;1233;0;30;30
0;8873;66;46;23
40;5308;0;43;43
69;8043;0;9;29
60;7202;0;2;23
5;15704;214;47;36
41;11507;1207;6;17
86;1908;0;35;36
70;14211;0;33;33
33;14549;0;16;38
37;13230;0;7;24
28;12006;1504;24;24
76;9492;0;42;42
55;7445;838;24;24
16;2082;251;17;17
35;9375;1039;26;11
66;899;0;14;14
57;14899;1228;46;44
5;14201;216;21;24
3;6796;201;16;16
37;7337;863;18;7
23;5144;0;43;43
48;2278;1041;14;50
25;12278;984;18;16
14;6633;250;17;17
34;7410;1488;37;19
31;10733;0;47;31
32;7839;695;35;35
3;4873;194;35;40
35;7462;695;10;29
70;11999;0;18;45
21;12637;1683;26;19
0;3816;123;19;26
32;3824;1084;6;6
29;15250;0;40;49
32;3385;1536;10;10
48;3308;313;17;17
17;13131;252;12;33
33;424;1369;36;40
49;4311;1316;13;32
10;12433;236;24;38
44;5282;0;38;7
45;915;1298;38;48
5;13152;211;21;21
15;3594;250;47;4
47;5570;0;25;48
21;2487;268;17;17
40;9646;539;41;31
14;5399;254;12;33
11;5873;227;21;24
25;13933;1210;21;21
35;11636;0;19;26
38;8492;1307;35;47
78;1156;0;49;49
44;4434;764;30;42
76;12494;0;2;28
58;14075;1369;20;38
64;8320;1252;18;18
21;5453;527;7;20
19;2646;309;13;13
18;4994;1516;9;26
59;12570;0;4;4
37;6999;1140;6;17
6;9632;231;23;30
34;7662;0;17;30
55;3360;0;21;24
5;866;202;41;25
49;7450;1410;3;3
62;7446;0;4;47
43;11394;1369;7;7
7;7331;226;13;32
4;13914;213;23;22
38;14758;0;38;38
9;3856;238;35;40
87;8859;0;43;27
50;9878;1399;12;12
11;9934;218;26;9
76;14874;0;29;10
43;15460;541;42;6
7;4901;217;21;25
41;7497;0;31;47
47;2317;1147;4;4
86;1074;0;21;24
12;2297;248;43;43
23;13113;0;17;30
21;2184;271;21;24
18;3983;282;46;22
45;10526;713;24;24
30;6899;313;6;6
50;10647;1365;5;5
45;8477;1357;40;40
5;12194;216;33;41
58;3083;0;46;5
47;12148;1556;9;14
11;10359;224;9;29
58;1242;0;42;42
75;4400;0;27;27
85;14600;0;49;40
37;10336;1516;26;29
11;4135;223;49;49
17;2250;251;17;6
32;2034;1135;4;10
0;1487;0;49;49
54;1547;1496;6;42
52;1183;1563;43;43
25;12757;1593;42;42
33;14556;1622;11;26
46;11014;1488;14;4
10;13721;227;20;20
51;4092;0;25;41
38;11607;1605;26;26
12;9197;254;47;31
63;14074;1466;24;48
26;14662;522;32;10
1;436;0;2;5
35;2987;520;35;35
20;1825;0;49;35
25;7053;1294;27;43
15;14821;248;2;5
43;15435;0;21;38
46;4958;744;6;6
70;1008;0;26;26
31;14719;0;6;6
26;8016;1035;49;35
21;6282;764;46;46
67;14035;0;21;21
29;4231;1011;40;40
48;2211;1213;25;12
34;13462;0;4;45
63;9674;0;4;4
9;1601;241;43;27
45;3356;1104;3;3
38;9494;0;11;11
18;5844;271;38;21
1;14516;0;15;39
69;13455;0;21;24
34;10016;1638;40;35
80;705;0;19;37
30;5523;1189;39;39
4;4904;192;4;18
4;7199;208;42;6
49;9780;0;32;32
52;8767;1082;4;45
64;3373;1182;39;39
66;10174;0;38;48
61;2393;0;49;32
9;10394;230;22;17
59;11719;858;35;40
37;10809;0;32;35
78;6243;0;18;18
63;12774;837;17;17
76;13522;0;6;6
50;13373;0;2;46
54;9634;1543;6;6
48;14989;799;28;28
46;12269;983;40;40
41;2864;1452;11;37
38;6839;1241;38;16
46;14223;1113;17;17
13;3370;246;49;40
3;11365;211;42;42
7;5921;241;14;14
29;9590;0;40;40
16;8476;247;40;40
49;2865;1117;27;11
78;4163;0;40;49
45;7650;0;23;2
34;1975;1443;26;9
30;11779;706;35;47
1;1782;79;31;36
45;13088;0;40;40
16;909;252;38;21
71;3150;0;20;20
74;2834;0;6;39
57;10784;0;11;43
12;3530;252;18;18
19;14957;0;3;3
32;5685;0;37;11
48;2789;634;21;24
18;8823;0;21;20
58;12179;1113;48;48
32;10181;1395;13;13
0;3820;0;46;34
52;1925;541;42;42
14;13853;246;23;44
15;2490;249;31;31
6;3355;237;24;21
15;5278;247;6;15
64;7155;1238;20;16
42;6269;711;39;42
65;2161;0;8;8
3;6452;215;31;36
31;1680;420;6;15
5;2083;202;8;8
36;7227;1581;7;38
70;7158;0;44;44
41;13567;447;11;11
33;4333;0;2;2
51;7461;999;3;13
3;14593;201;22;34
20;13494;397;40;49
2;3420;36;17;15
43;15893;1357;32;32
38;5395;460;26;11
33;11880;1113;42;42
43;5779;479;2;2
57;9978;448;40;13
40;6945;603;9;9
55;12153;0;6;42
13;15122;246;4;10
12;1292;254;47;41
4;14200;197;27;27
36;1531;1041;9;29
81;13907;0;47;4
61;788;0;39;39
4;10881;195;43;3
23;7202;310;46;46
54;7405;438;42;15
35;1137;1289;40;49
10;10658;218;26;9
64;6276;0;6;42
0;14522;57;49;32
36;4375;1350;14;14
4;14389;194;36;40
54;11951;669;7;24
16;12904;254;17;6
15;3019;254;42;42
60;11003;0;9;29
6;14811;219;39;42
42;7893;1621;33;33
49;10110;1439;6;17
52;1175;1422;15;6
69;5343;0;21;21
0;7852;0;14;14
23;7998;273;10;4
3;15284;208;5;5
29;482;1428;38;21
15;14385;246;22;23
35;14948;0;35;35
33;4905;0;47;31
46;13172;515;38;16
46;13501;855;45;14
3;10766;201;46;44
40;11107;1387;11;11
69;15269;0;18;18
41;9786;954;6;42
0;854;31;42;39
36;6985;0;32;32
21;5381;299;12;12
14;700;252;36;22
16;7411;246;35;35
56;5004;0;3;10
63;8771;0;3;32
47;1276;701;24;21
5;8462;212;19;26
41;9607;0;19;26
54;3772;0;47;47
17;6165;246;40;49
74;9224;0;6;42
50;5260;1113;42;42
39;11831;1113;34;23
8;14441;238;10;43
8;3724;232;39;15
27;7765;1488;43;43
67;3638;0;44;2
33;15202;1516;35;49
18;3885;264;24;21
38;3546;0;20;38
13;13846;246;6;17
52;15902;442;50;50
67;9300;0;24;24
19;9636;274;49;49
13;3837;247;4;4
46;789;1466;22;22
51;12730;612;47;47
42;6846;717;10;10
36;1733;1391;28;28
12;10051;248;35;40
3;1922;206;5;5
61;13886;0;3;27
74;12232;0;38;21
7;1149;231;23;23
55;1692;1041;45;50
46;1001;487;16;38
50;4210;438;15;39
36;6867;1379;24;21
22;6193;442;16;16
67;12256;0;40;49
70;2417;0;13;13
14;2896;254;49;49
25;2588;1028;26;9
68;15647;0;47;24
24;2144;0;21;24
52;8098;1018;49;36
22;4559;262;19;19
43;15009;0;42;42
34;7755;686;36;47
74;7902;0;29;29
13;1168;253;19;11
40;2029;0;6;42
60;12870;0;19;19
82;14297;0;21;21
61;8018;0;17;17
6;1031;229;40;36
52;12632;1369;38;38
6;14062;218;19;19
64;5509;0;26;26
16;15539;246;40;40
10;7984;217;43;43
12;6617;254;21;21
49;12721;558;38;21
18;9480;0;42;42
34;12650;0;33;28
31;228;608;12;25
30;12816;313;17;30
15;570;252;37;37
71;2368;0;45;45
37;7089;1488;37;19
24;13139;299;17;30
40;12881;1413;40;35
49;9602;980;46;22
49;8674;1028;9;26
21;7926;275;23;23
31;6007;475;15;15
66;1569;0;30;2
4;5349;199;42;42
60;5695;313;6;17
53;9649;313;15;6
40;8585;313;17;6
51;8994;1510;10;43
53;11157;1672;38;21
0;7335;0;37;37
39;5876;0;18;7
50;4937;0;35;47
50;1432;1433;47;47
83;13485;0;20;7
2;10125;44;20;7
21;386;1113;6;39
43;3657;0;8;38
23;15828;276;31;47
78;1755;0;32;49
4;1101;206;49;49
24;12145;260;42;42
33;4315;0;13;13
29;8357;0;13;13
15;178;252;29;14
27;10078;583;18;45
60;2643;0;36;31
0;12006;55;24;38
24;13834;262;43;19
48;5654;0;36;31
84;1597;0;46;34
49;6493;612;36;36
56;3989;0;6;6
44;13700;0;48;25
72;14752;0;17;17
38;9751;0;50;45
52;5478;448;40;49
37;4422;978;19;11
0;15177;98;50;50
57;3005;0;30;6
30;2973;1549;27;43
3;8539;216;33;33
11;10860;220;49;49
14;7658;253;39;39
38;11983;341;6;17
54;14172;0;38;20
6;14317;229;40;49
14;7595;248;19;19
3;9569;211;27;27
35;7748;479;33;33
22;8080;0;48;41
3;12322;209;16;20
58;2280;466;8;8
11;2181;245;43;27
21;11799;717;10;43
58;4931;0;39;39
20;7743;774;21;25
77;11035;0;20;20
37;9669;828;12;33
25;263;313;6;6
31;3222;1159;4;4
60;12361;0;15;42
44;12078;447;19;11
8;4290;227;21;38
42;13811;432;31;31
52;1398;801;24;18
7;4875;217;27;3
12;14273;248;12;33
4;5607;205;8;8
50;12461;0;14;50
22;462;582;22;22
13;3302;248;32;35
41;15728;1529;11;11
10;9837;226;32;32
51;3766;1355;21;21
57;6313;407;35;49
76;3265;0;24;21
17;2334;254;43;43
50;8166;1581;40;49
22;889;305;42;39
4;1528;196;28;33
19;2351;266;40;35
44;13007;854;21;38
50;9622;1488;37;11
3;8065;201;17;30
35;8225;1245;40;49
3;13489;204;10;10
44;15122;444;32;10
30;743;1187;28;28
16;12534;248;31;41
42;4090;1254;45;4
19;14358;255;35;36
39;6784;425;46;34
50;11080;1113;10;29
18;7951;264;38;38
42;14340;1369;24;21
25;9894;0;46;46
12;9640;250;36;36
46;4872;947;49;49
4;5876;209;7;24
30;4455;1482;41;25
68;3034;0;26;19
1;11769;0;14;45
17;13760;246;36;49
4;408;200;49;40
59;12681;0;35;35
69;406;0;21;24
1;3475;0;21;24
30;1004;524;17;22
47;9130;1488;26;26
54;15597;399;49;49
21;5285;0;38;20
25;10241;1428;25;48
40;1116;1369;24;21
56;12809;1595;47;47
28;5351;313;6;15
20;1486;303;30;42
59;7040;0;40;40
58;6290;1482;26;19
16;15732;251;28;44
38;7539;1496;42;6
16;5465;248;48;25
3;15893;202;49;49
69;12963;0;3;3
17;10241;252;25;25
12;12;252;38;24
41;12496;1024;40;40
38;411;0;40;40
35;14685;0;38;7
18;9343;1135;32;10
45;10295;1561;50;18
41;1480;1213;48;12
30;8960;0;46;46
4;4838;212;16;7
10;746;220;12;33
11;7516;229;21;47
38;13607;983;32;49
45;1383;1167;35;35
35;2183;0;47;47
19;497;0;26;26
54;6874;532;29;29
78;11505;0;1;1
1;5908;32;42;42
35;15012;0;26;19
8;13959;227;21;24
62;8930;0;15;15
3;6116;202;25;25
62;7542;1106;2;23
1;9148;0;11;19
17;14506;253;4;4
23;10869;410;47;45
37;10599;1403;45;4
60;7233;0;49;49
44;4054;443;16;16
39;11483;0;36;36
42;6997;676;35;40
59;3977;700;31;31
5;5891;192;41;41
12;42;253;23;23
42;4729;1041;45;4
45;6842;1223;14;14
75;9174;0;45;45
35;12698;332;30;17
18;10387;276;18;21
6;4877;228;11;37
10;5997;231;23;23
60;400;618;50;18
65;14575;0;38;21
42;15255;1433;41;31
36;1642;511;48;21
22;6786;284;40;40
61;12719;0;50;18
53;2903;1456;44;44
36;971;1279;24;24
33;6233;1659;19;37
47;10602;0;12;48
13;3893;247;35;49
17;1275;247;16;20
9;879;229;47;47
50;5686;1687;17;17
11;14555;231;44;5
52;9590;448;40;35
68;14283;0;11;11
22;5695;0;17;17
41;772;520;13;3
24;15059;769;22;22
47;13760;0;36;36
31;10212;1369;21;24
23;7940;276;21;21
49;14118;479;46;46
47;6178;524;21;21
41;11004;494;8;38
30;9515;719;24;7
63;3153;1369;21;24
0;13168;0;42;42
45;11594;1527;40;49
69;6476;0;49;49
11;4368;227;20;20
52;9439;1134;2;5
9;15215;220;22;22
52;4671;0;44;2
22;15186;270;43;11
16;15785;251;48;25
19;7984;1288;27;27
59;13505;0;21;21
32;10042;455;38;24
51;9302;1355;45;14
12;15281;246;35;49
38;11636;489;19;19
18;10958;989;19;9
62;9941;0;26;19
38;1406;425;22;22
40;7616;979;10;43
38;14857;313;17;17
44;3652;0;16;20
15;13100;253;42;42
48;5071;728;32;13
26;10342;1538;21;24
2;14669;0;8;8
57;10947;1495;26;11
56;2622;0;19;37
54;7071;583;35;49
19;8281;307;24;24
10;14310;219;42;39
8;7889;236;21;21
1;11446;14;17;17
26;13301;764;23;34
21;3363;256;7;16
35;5234;420;17;6
53;11928;684;21;21
55;12674;0;5;34
54;8011;0;4;47
18;8996;0;3;3
12;10638;248;24;21
27;9394;1520;30;6
8;4505;235;40;40
20;1872;279;10;10
48;8371;880;42;42
56;11554;1461;41;47
17;4181;250;15;6
41;12997;520;49;40
13;6211;252;26;26
38;1204;437;21;24
0;14456;0;46;34
0;11550;119;30;6
46;439;1273;6;6
60;5727;1307;35;35
24;7868;279;36;31
17;14169;248;45;45
2;8883;53;19;19
38;9356;0;4;32
10;9026;228;11;19
54;7125;1602;39;42
51;13331;1355;24;24
27;10562;1369;21;48
36;6019;1470;40;40
22;8621;759;6;17
46;11889;1670;30;6
15;13136;246;2;23
17;14479;247;47;49
41;6490;1433;36;47
18;7791;269;40;13
62;15302;0;38;21
60;11222;0;6;42
9;9098;229;38;21
43;10731;1516;29;9
24;5564;1435;31;31
12;13969;246;2;2
3;2501;196;11;43
81;9993;0;20;20
22;9516;265;42;42
30;8368;351;11;19
61;7965;0;33;33
77;8802;0;9;26
4;1795;215;44;31
84;15559;0;43;10
14;11136;251;42;30
15;9210;254;10;4
30;9849;1161;49;40
28;232;1604;17;30
23;13061;289;20;7
44;170;605;28;33
13;10232;252;17;17
29;7418;1082;14;29
63;4782;0;46;46
14;14095;246;42;39
50;8346;337;19;19
22;2442;266;38;38
18;9750;1514;36;31
46;10405;821;6;6
0;4563;176;35;49
24;634;306;18;18
59;2709;968;10;3
49;13440;0;13;3
41;12847;717;43;43
5;1229;212;14;14
51;1949;1113;42;6
32;2219;1109;39;6
10;15682;239;41;41
10;434;229;42;42
40;4477;1060;42;42
47;7359;557;30;30
61;14851;0;44;46
8;2604;237;31;41
9;15137;225;24;24
46;12323;1278;36;40
40;10914;838;25;12
45;12291;0;3;13
38;10827;417;38;38
10;3629;245;49;35
12;3488;248;4;35
12;6675;252;27;3
12;8877;251;15;6
18;12352;290;2;2
29;4798;1482;26;26
27;9191;548;34;23
8;12433;225;21;24
74;12678;0;28;33
63;1226;0;19;11
24;13815;0;23;44
45;14269;1028;9;9
50;13347;1369;7;38
15;2270;248;17;17
48;1151;1516;9;19
43;10794;0;24;21
48;7249;717;40;35
39;13343;0;21;21
48;1892;597;35;32
25;6142;1167;49;49
29;14378;0;21;48
17;4614;254;42;6
49;1081;1369;24;24
53;870;876;29;10
45;4979;1482;11;19
65;1764;0;40;40
33;4550;1161;40;40
10;7724;241;40;49
40;1144;1458;9;9
55;7097;582;46;46
43;5526;704;17;30
21;12466;303;17;17
23;9303;260;35;35
16;15002;253;10;3
9;3625;218;21;38
68;13398;0;12;41
40;11866;1413;49;49
38;8676;1278;49;35
33;585;1463;19;26
22;9878;0;12;48
35;5234;380;6;6
25;4283;451;28;28
24;3870;297;43;27
40;8825;425;17;30
21;12813;273;6;30
17;5334;249;22;34
13;11603;252;43;27
12;8501;251;30;6
79;14752;0;6;6
7;9522;223;24;24
4;619;192;36;49
52;7151;1113;39;39
21;1183;281;3;3
44;847;1369;16;38
0;11746;0;14;9
43;15418;816;24;38
52;7452;1113;34;34
36;6301;491;42;42
14;3811;252;9;26
41;12257;1241;7;38
41;5354;1254;3;10
40;10135;1082;50;50
6;14990;223;42;42
11;4840;234;42;39
25;14322;1536;3;13
30;569;448;40;40
34;12511;1413;49;49
43;6092;958;36;36
7;9122;236;31;41
3;9660;215;21;21
35;15514;711;39;42
51;14501;1399;16;16
45;3306;1562;46;2
11;987;241;24;24
11;3873;220;20;20
51;10946;313;30;17
59;7176;0;38;20
40;2520;1626;21;16
64;10943;0;4;4
27;7394;1292;24;21
21;1893;794;43;43
69;5342;0;11;11
2;11424;0;47;31
37;8039;0;2;46
44;1404;1504;27;43
66;1936;0;33;33
30;13819;456;24;24
39;2178;1126;43;10
19;15158;261;39;15
51;1262;996;36;40
59;6494;996;46;46
32;11408;1405;35;40
65;1636;0;11;19
27;12230;442;7;7
35;1801;451;6;6
40;1744;0;12;33
5;6765;215;31;31
52;7388;1659;43;43
69;12441;0;36;47
77;15257;0;29;29
45;10071;0;12;12
47;8983;0;14;29
45;7327;1488;32;10
37;6828;529;11;11
63;15903;736;49;40
23;3759;515;20;21
36;4662;0;21;24
43;7927;1277;42;42
32;3112;761;19;26
28;1882;376;9;29
35;2802;0;31;31
34;10027;739;17;6
6;3392;0;37;1
41;9076;520;13;35
37;940;0;39;15
25;9145;0;7;38
42;15253;738;25;12
67;3359;0;25;21
49;4698;0;18;7
49;3221;420;6;15
8;11307;220;14;14
20;15377;390;43;3
6;13450;245;40;35
17;13070;247;13;13
12;12012;252;36;31
73;13986;0;6;6
36;9553;799;48;12
45;13794;1213;38;7
40;3279;1369;21;21
36;13374;0;24;24
24;12632;289;38;7
10;10051;226;40;40
41;4188;834;34;23
25;8189;1142;35;35
47;12591;521;29;29
45;1102;332;30;30
37;8389;1163;24;38
56;13704;1535;10;10
4;14214;196;32;32
35;10221;0;2;46
19;6034;0;7;38
18;7865;0;21;21
10;9363;229;24;21
28;503;0;41;28
48;9992;703;32;13
38;9569;0;43;43
31;6141;658;21;24
1;11717;133;35;49
55;8100;392;21;21
87;4631;0;13;40
51;2123;769;23;23
45;13203;704;47;4
61;2489;0;35;40
37;10644;1543;5;2
61;11803;0;32;10
41;1945;800;14;50
44;433;0;23;2
40;13962;1603;21;24
72;5753;0;26;19
18;4070;1072;45;32
26;10091;1341;36;31
47;3231;1063;20;20
9;10365;237;21;48
72;4626;0;28;28
15;11510;254;24;24
39;4353;0;35;40
56;14490;1306;15;6
8;530;230;6;6
43;12438;444;43;3
51;3449;1565;49;32
38;2529;1223;29;29
34;15379;515;38;48
44;5514;389;41;12
61;14981;0;35;49
4;14453;201;44;44
33;3478;515;21;24
3;3384;214;49;47
8;1607;223;28;33
47;5558;534;27;27
37;9942;603;9;9
33;11765;1369;38;21
43;439;1113;6;6
31;1519;582;44;22
77;14929;0;42;42
14;53;252;19;26
17;3339;248;17;17
48;12860;411;31;31
14;11532;252;2;46
34;14180;1101;16;38
27;9108;313;30;30
49;1180;1369;21;38
28;8708;1366;34;46
48;5063;0;26;26
3;10774;201;16;8
33;10630;1441;47;4
1;4933;0;21;21
16;9707;246;35;32
43;10219;711;42;42
32;11217;0;11;11
27;9489;1595;41;41
18;9561;1659;43;19
35;12275;515;4;4
5;3550;208;6;6
10;8788;225;50;18
25;2567;1659;29;26
1;748;174;7;24
10;12130;234;42;39
5;9124;205;21;21
45;5175;1082;9;14
46;10538;711;39;39
14;9456;252;12;12
46;8670;509;4;45
8;8596;241;25;48
53;7375;804;20;16
44;5271;443;18;24
1;7260;102;13;32
5;5425;203;45;14
36;14111;403;35;35
19;6038;855;21;24
38;14525;0;13;13
10;4810;243;30;30
64;12533;0;35;49
15;7884;251;42;42
54;889;1053;42;6
44;5666;444;32;3
27;4909;1581;18;18
37;4032;1516;35;13
7;8227;236;12;12
48;12247;979;26;26
37;11269;1142;27;3
3;13104;208;39;42
33;8453;400;15;15
15;11775;250;25;47
9;13496;241;10;3
9;14110;217;3;3
32;14939;996;2;23
36;14758;1369;38;16
21;13831;286;9;26
2;3851;156;10;14
43;15168;695;32;13
17;4040;249;3;3
51;12047;1213;21;16
12;11562;254;14;14
46;9750;597;31;47
0;3318;0;28;33
56;321;1543;17;17
18;5971;267;37;19
37;8174;0;23;23
21;8657;310;6;39
82;7654;0;15;6
43;1923;1084;15;15
9;15804;232;39;42
2;3450;44;35;35
5;1926;194;40;40
50;2816;619;38;8
26;8732;0;36;31
70;11868;0;39;39
46;2736;0;38;24
59;1605;1631;11;19
60;14023;0;42;42
44;6155;0;11;11
20;8272;285;34;46
76;9470;0;31;31
66;13868;0;42;42
54;8265;766;1;11
20;7378;269;45;14
22;12605;0;28;41
29;15143;447;43;43
73;8134;0;33;33
51;10632;1673;46;22
7;10566;229;21;16
39;646;1608;44;46
36;2720;1357;49;40
47;6733;0;2;46
55;4164;0;48;48
35;14142;1041;14;10
15;8793;253;26;26
61;7163;0;3;10
1;292;0;26;19
14;8022;250;15;15
29;8968;0;39;42
19;8151;287;2;2
35;12322;0;20;38
15;13659;253;26;26
38;5686;0;6;6
31;2241;897;24;21
53;14086;0;4;45
12;3471;247;40;49
29;13335;1014;40;40
28;8018;1309;17;17
6;3196;236;12;41
14;14323;246;49;35
65;5435;0;11;11
33;15606;603;26;19
65;7972;0;35;4
49;7634;0;34;34
21;2162;799;28;5
34;3760;583;49;32
51;12152;912;31;44
46;9517;444;32;10
62;9505;572;29;29
14;8931;253;9;26
9;10355;240;42;42
45;8845;1629;50;18
38;14173;465;4;4
52;4563;1413;40;49
33;10203;419;38;21
54;12592;0;32;35
16;2484;253;45;45
8;4764;223;25;25
65;6489;0;17;17
45;3589;1135;10;10
60;15179;1264;3;10
17;328;250;17;17
0;13608;0;11;11
5;13263;215;17;30
56;5160;0;42;42
32;12014;1243;11;43
32;3138;579;12;41
6;8683;222;34;23
49;9675;1008;24;7
75;13038;0;6;17
9;6172;225;18;21
48;914;851;11;11
9;8083;241;43;27
12;13321;248;26;26
21;8979;263;21;24
58;10792;0;7;50
64;10338;0;48;48
18;258;1357;35;40
70;10422;0;9;9
37;11824;1516;14;4
3;14258;204;17;17
58;4225;0;7;20
23;11372;285;25;25
56;6717;0;39;6
58;7762;0;35;35
46;9486;804;4;45
45;10871;1543;6;6
77;9212;0;35;49
30;359;1128;40;40
23;2340;0;21;24
52;6628;0;37;19
46;9517;447;10;32
16;13294;246;10;10
2;14407;0;33;28
59;10006;460;19;26
45;1353;1096;13;3
20;12990;354;11;26
36;13002;401;13;13
20;13188;304;50;45
17;837;248;20;21
25;679;618;50;18
51;10643;989;26;9
19;11524;0;38;16
4;11694;208;6;6
44;5177;0;38;38
18;4740;0;21;20
47;12607;1572;46;23
5;3287;200;40;40
39;8076;983;40;40
49;2355;493;26;19
35;12519;0;3;3
12;11105;254;43;43
42;6292;1647;50;50
5;2409;198;32;3
0;10054;137;17;42
19;4518;1200;27;43
32;9749;1416;18;21
25;2835;451;17;6
66;723;0;41;47
51;13232;1028;43;27
36;5544;1593;6;6
62;8240;0;1;1
8;12585;235;38;38
47;925;983;40;49
50;651;1206;46;46
12;2836;248;10;10
35;15338;764;46;46
33;3392;351;1;37
18;1104;0;19;26
55;15057;0;26;19
60;10417;1615;32;13
19;15608;1562;5;2
20;8739;273;42;42
14;9734;253;27;13
34;6584;1488;37;11
7;4370;235;24;24
51;15274;0;19;29
64;1034;0;49;49
49;1621;825;16;8
17;9940;247;49;35
67;7429;0;12;12
39;14264;0;11;19
52;2974;0;27;3
44;1581;1463;19;19
60;10062;1316;40;40
39;4683;1067;6;17
28;6596;1651;6;17
7;14062;218;9;9
0;13999;0;26;26
43;6733;0;46;46
20;11555;255;35;49
56;15782;0;9;29
48;13161;1504;37;37
52;13469;912;31;31
10;8203;229;35;40
32;10145;1405;49;49
17;1604;246;32;49
1;2016;0;41;12
13;12008;251;42;42
15;229;251;12;12
34;9911;0;7;7
40;14085;417;7;7
54;799;0;43;3
70;14785;0;10;9
15;7869;254;25;47
41;7527;1489;24;18
45;8522;581;17;6
14;14233;249;21;21
47;1097;0;49;49
56;4661;425;36;36
49;4620;0;45;18
67;12661;0;30;17
12;3545;248;49;49
28;10724;417;18;18
3;2537;215;21;21
46;2583;717;27;27
15;584;246;21;24
10;14768;231;34;23
77;9457;0;26;26
13;15683;246;4;4
50;9225;1357;49;40
3;10407;204;10;10
27;13787;1646;17;15
9;8359;217;10;3
1;9606;50;1;37
75;6563;0;32;10
35;14276;1079;4;45
57;10649;0;3;3
30;14946;1477;5;5
35;15350;1035;35;49
3;4888;194;49;49
43;11026;983;47;49
12;14165;246;21;20
62;2733;0;24;24
17;12185;254;35;40
47;3080;0;3;13
51;7591;1369;20;38
48;9848;1210;38;38
6;8791;223;28;33
21;12278;289;16;7
41;3431;443;38;38
54;6696;961;32;35
13;12907;248;13;32
12;7070;248;42;6
21;3132;300;2;44
8;15566;238;24;24
30;7600;1167;49;49
42;2578;855;24;24
10;2188;231;46;44
13;9427;246;32;49
18;11715;1413;35;49
22;634;0;18;24
54;12720;1369;21;24
33;3554;1464;48;21
48;4208;658;21;38
84;14867;0;14;9
23;10665;582;22;22
56;5253;0;17;17
34;8009;520;40;49
57;2441;0;42;42
51;6895;778;4;45
38;10655;1463;37;19
11;13760;229;36;49
22;13494;847;40;40
22;11324;286;9;19
5;9849;200;35;49
41;5358;794;17;6
0;1191;0;38;38
61;4971;0;41;33
86;12318;0;40;49
1;14491;0;6;17
31;11590;0;12;12
30;6571;579;16;20
7;11153;235;7;16
22;9412;294;43;43
41;14456;0;30;2
38;9370;1294;3;3
12;1323;248;17;17
74;8865;0;42;42
37;15248;1688;6;42
31;13830;0;28;41
36;7776;0;15;15
0;2005;0;7;7
53;7694;0;38;24
35;10146;1319;32;32
44;13131;1489;41;41
44;15851;814;43;43
17;5217;248;41;31
53;2780;983;7;7
80;13776;0;2;2
42;14041;0;13;40
78;14541;0;18;50
55;11978;0;42;42
24;3938;598;38;20
49;1029;0;7;20
42;2624;1307;21;24
19;6595;276;7;16
49;15865;855;45;50
60;9712;0;38;21
50;12884;0;31;31
9;6148;236;6;17
5;819;204;23;23
90;46;0;39;42
15;15192;250;45;14
24;505;1482;3;10
10;14893;217;10;32
6;5390;223;40;49
54;14069;1106;21;21
36;3502;0;27;43
51;301;1622;21;24
0;4780;99;36;36
47;10850;1581;18;24
15;12149;248;47;4
11;2082;234;6;6
14;5241;248;23;30
68;14802;0;9;9
2;9407;147;31;47
3;7100;211;9;9
5;76;206;49;36
62;9675;0;7;24
42;2386;598;48;25
